alto,ancho,autor,autora,autores,estado,fecha,lugar_produccion,materia,numero_catalogo,procedencia,serie,soporte,tecnica,titulo,url
"49,8","74,1",Anónimo,0,0,0,Siglo XVII,0,0,P002031,Colección Real,0,Tabla,Óleo,Paisaje peñascoso y pantanoso,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-peascoso-y-pantanoso/9561c264-0658-42f0-87ad-3d50f8ae147a
58,46,Anónimo,0,0,0,Siglo XVII,0,0,P006718,"Donación Hilly Mendelssohn, 1982",Retratos históricos de los duques de Borgoña,Lienzo sobre tabla,Óleo,"Isabel de Borbón, duquesa de Borgoña",https://www.museodelprado.es/coleccion/obra-de-arte/isabel-de-borbon-duquesa-de-borgoa/651b51e1-2900-495e-bb8f-76851b44c223
58,46,Anónimo,0,0,0,Siglo XVII,0,0,P006719,"Donación Hilly Mendelssohn, 1982",Retratos históricos de los duques de Borgoña,Lienzo sobre tabla,Óleo,Margarita de Male,https://www.museodelprado.es/coleccion/obra-de-arte/margarita-de-male/f862e516-7fee-4994-b00b-6f87e122256c
58,46,Anónimo,0,0,0,Siglo XVII,0,0,P006720,"Donación Hilly Mendelssohn, 1982",Retratos históricos de los duques de Borgoña,Lienzo sobre tabla,Óleo,Carlos el Temerario,https://www.museodelprado.es/coleccion/obra-de-arte/carlos-el-temerario/b9781d82-277a-4c72-bc8e-912448dfce03
54,40,Anónimo,0,0,0,Siglo XVII,0,0,P006721,"Donación Hilly Mendelssohn, 1982",Retratos históricos de los duques de Borgoña,Lienzo sobre tabla,Óleo,Margarita de Baviera-Straubing,https://www.museodelprado.es/coleccion/obra-de-arte/margarita-de-baviera-straubing/88815c40-8010-4b51-85c7-4796a41db3a6
168,237,Anónimo,0,0,0,Siglo XVII,0,0,P003662,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Un pavo real y otras aves,https://www.museodelprado.es/coleccion/obra-de-arte/un-pavo-real-y-otras-aves/26c96c70-08d2-4b08-8925-9ed82dc1a1e3
42,59,Anónimo,0,0,0,Siglo XVII,0,0,P003677,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Diana y sus ninfas,https://www.museodelprado.es/coleccion/obra-de-arte/diana-y-sus-ninfas/807ddd24-3ea7-4d6d-85fb-6e3f7c57a589
65,70,Anónimo,0,0,0,Siglo XVII,0,0,P003678,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Choque de caballería,https://www.museodelprado.es/coleccion/obra-de-arte/choque-de-caballeria/8d7ecce7-5bdf-4d47-ac82-a8e34ff06177
40,32,Anónimo,0,0,0,Siglo XVII,0,0,P003680,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Céfalo y Procris,https://www.museodelprado.es/coleccion/obra-de-arte/cefalo-y-procris/85948111-0158-433b-a021-3988648e79ef
143,231,"Fyt, Jan",0,0,0,Siglo XVII,0,0,P003682,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo sin forrar,Óleo,Cacería de una cierva por perros,https://www.museodelprado.es/coleccion/obra-de-arte/caceria-de-una-cierva-por-perros/ccd377d6-3a09-48fa-b5a3-8e7f6935b918
49,105,Anónimo,0,0,0,Siglo XVII,0,0,P003691,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Borrasca en el mar,https://www.museodelprado.es/coleccion/obra-de-arte/borrasca-en-el-mar/de766dde-9bf2-43a5-b973-e6f6c2fc1f48
164,180,"Atribuido a Fyt, Jan",0,0,0,Siglo XVII,0,0,P003702,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Milanos y cercetas,https://www.museodelprado.es/coleccion/obra-de-arte/milanos-y-cercetas/b66b250f-d9ba-4236-9fef-cb94e83787bb
177,248,"Discípulo de Vos, Paul de",0,0,0,Siglo XVII,0,0,P003710,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Cacería del león,https://www.museodelprado.es/coleccion/obra-de-arte/caceria-del-leon/902e7a0d-9e23-44e3-8c95-6a97f1d8ab6d
117,163,Anónimo,0,0,0,Siglo XVII,0,0,P003704,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Gatos saqueando una cocina,https://www.museodelprado.es/coleccion/obra-de-arte/gatos-saqueando-una-cocina/54af4b8f-63b0-4c55-9f1b-4fbd046e3fac
66,53,Anónimo,0,0,0,Siglo XVII,0,0,P003851,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Guirnalda de frutas con la Virgen y el Niño,https://www.museodelprado.es/coleccion/obra-de-arte/guirnalda-de-frutas-con-la-virgen-y-el-nio/e8f471ed-3878-4078-ba25-67f1ad994ad3
76,56,"Atribuido a Pérez, Bartolomé",0,0,0,Siglo XVII,0,0,P003855,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Florero,https://www.museodelprado.es/coleccion/obra-de-arte/florero/6ce85796-d966-4741-960a-c21f62edaf87
49,64,"Meulener, Pieter",0,0,0,Siglo XVII,0,0,P004000,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Tabla,Óleo,Choque de caballería,https://www.museodelprado.es/coleccion/obra-de-arte/choque-de-caballeria/3e0f3fa5-2e25-45c3-9afc-ffd2a407dfd7
41,71,"Eertvelt, Andries van ?",0,0,0,Siglo XVII,0,0,P004148,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Tabla,Óleo,Combate en el mar,https://www.museodelprado.es/coleccion/obra-de-arte/combate-en-el-mar/2243849f-3087-48cb-8ba3-856d2bd321f1
96,169,Anónimo,0,0,0,Siglo XVII,0,0,P004802,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Una emboscada,https://www.museodelprado.es/coleccion/obra-de-arte/una-emboscada/65c7afc2-aa65-4d38-b1b1-2c45bd374a93
126,102,Anónimo,0,0,0,Siglo XVII,0,0,P004813,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Retrato de niño cazador,https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-nio-cazador/fcd88fd8-c131-40aa-a082-a42e2d10d815
46,39,Anónimo,0,0,0,Siglo XVII,0,0,P004150,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,La Huida a Egipto,https://www.museodelprado.es/coleccion/obra-de-arte/la-huida-a-egipto/de54a055-a1af-4b48-a0b6-8c8235e8d79d
55,145,Anónimo,0,0,0,Siglo XVII,0,0,P005032,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Paisaje con una ciudad al fondo,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-una-ciudad-al-fondo/632f791f-73b3-49ac-b5b0-c3f0cc1de0b5
83,128,Anónimo,0,0,0,Siglo XVII,0,0,P005031,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Paisaje,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/1f27f226-3780-4fb5-b533-0c1122aa1234
58,102,Anónimo,0,0,0,Siglo XVII,0,0,P005040,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Marina,https://www.museodelprado.es/coleccion/obra-de-arte/marina/fe604846-62d1-4bd4-90a5-65918e6a0a17
"136,7","221,2",Anónimo,0,0,0,Siglo XVII,0,0,P005035,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Paisaje con cascada y leones,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-cascada-y-leones/e804e52a-5059-4816-b907-1d5bda007a5f
118,162,Anónimo,0,0,0,Siglo XVII,0,0,P005036,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Asalto a un pueblo,https://www.museodelprado.es/coleccion/obra-de-arte/asalto-a-un-pueblo/52fc8857-abab-44e5-9f51-d33b39357ca1
59,96,Anónimo,0,0,0,Siglo XVII,0,0,P005039,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Batalla naval,https://www.museodelprado.es/coleccion/obra-de-arte/batalla-naval/b12a1ca0-cbfb-4289-81e1-d02575fead69
"58,2","102,3",Anónimo,0,0,0,Siglo XVII,0,0,P005037,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Puerto con embarcaciones,https://www.museodelprado.es/coleccion/obra-de-arte/puerto-con-embarcaciones/6ffd3ded-de6a-41ce-9919-695fb6680dc8
118,162,Anónimo,0,0,0,Siglo XVII,0,0,P005038,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Batalla de Nordlingen,https://www.museodelprado.es/coleccion/obra-de-arte/batalla-de-nordlingen/4b8fbf6a-3d8b-4e3a-aa76-f25d7f4aff65
77,66,Anónimo,0,0,0,Siglo XVII,0,0,P005255,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Retrato de caballero,https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-caballero/f5325cbf-2c81-4304-9bd4-c6de136fced0
150,229,"Atribuido a Fyt, Jan",0,0,0,Siglo XVII,0,0,P006289,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Cacería de zorros por perros,https://www.museodelprado.es/coleccion/obra-de-arte/caceria-de-zorros-por-perros/b132517e-31fb-4f87-b213-8d3dbf4498be
38,68,"Peeters, Bonaventura",0,0,0,Siglo XVII,0,0,P005534,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Tabla,Óleo,Paisaje de costa,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-de-costa/01d2fede-fa97-4e25-a0bf-b57b25917fb2
95,56,Anónimo,0,0,0,Siglo XVII,0,0,P006286,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Florero,https://www.museodelprado.es/coleccion/obra-de-arte/florero/ffb65e6b-c165-4a43-ae8d-b4a64a62c509
231,332,"Vos, Paul de",0,0,0,Siglo XVII,0,0,P005814,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Cacería de jabalí,https://www.museodelprado.es/coleccion/obra-de-arte/caceria-de-jabali/0a6a3b92-f080-43e5-8702-9e275bcf72e4
83,121,Anónimo,0,0,0,Siglo XVII,0,0,P006290,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Paisaje con la caída de Icaro,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-la-caida-de-icaro/10d5e02c-bfcb-4dd9-ae51-36f567a3a5bb
105,92,Anónimo,0,0,0,Siglo XVII,0,0,P006970,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Florero,https://www.museodelprado.es/coleccion/obra-de-arte/florero/8cb539e1-d00b-4020-a8f7-bdf546e3390c
75,55,"Atribuido a Pérez, Bartolomé",0,0,0,Siglo XVII,0,0,P006969,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Lienzo,Óleo,Guirnalda de flores,https://www.museodelprado.es/coleccion/obra-de-arte/guirnalda-de-flores/c1397adb-8e77-4e65-b831-51ffc42774ca
55,44,Anónimo,0,0,0,Siglo XVII,0,0,P001974,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, antecámara de la reina, 1746, nº 222; La Granja, cuarto del rey-piezas que ocupa la señora infanta, 1766, nº 222; La Granja, 1794, nº 222; Palacio Real, Madrid, dormitorio de príncipes-pieza octava, 1814-1818, nº 222).",0,Lienzo sobre tabla,Óleo,Latona con Apolo y Diana,https://www.museodelprado.es/coleccion/obra-de-arte/latona-con-apolo-y-diana/3fdecd0e-bc8b-4cad-ba46-99045c9b5126
56,85,"Eertvelt, Andries van ?",0,0,0,Siglo XVII,0,0,P007187,"Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889",0,Tabla,Óleo,Combate naval,https://www.museodelprado.es/coleccion/obra-de-arte/combate-naval/6032963e-8153-4d6d-9f16-27e9e4faebc6
128,107,Anónimo,0,0,0,Siglo XVII,0,0,P002417,"Colección Real (Palacio Real Nuevo, Madrid, pinturas que quedaron sin colgar en la última pieza de la Furriera, 1747, nº 687; ¿Palacio del Buen Retiro, Madrid, cuarto de las infantas, 1772, nº 439?; Real Museo, Madrid, Gabinete de Descanso, 1834, nº 27).",0,Lienzo,Óleo,"Luis XIV, niño",https://www.museodelprado.es/coleccion/obra-de-arte/luis-xiv-nio/d8bee0c5-6b75-43fd-9f39-f8528741a759
"148,5",329,Anónimo,0,0,0,Siglo XVII,0,0,P005054,"Museo de la Trinidad, 1872",Medio punto con escena de la Vida de la Virgen,Lienzo,Óleo,La Huida a Egipto,https://www.museodelprado.es/coleccion/obra-de-arte/la-huida-a-egipto/9a68de53-a8bb-4f6c-9b8d-d67669f51517
37,57,"Grimaldi, Giovanni Francesco (Copia: Domenichino)",0,0,0,Siglo XVII,0,0,P000546,"Colección Real (Palacio Real Nuevo, Madrid, pieza de paso al dormitorio, 1794, nº 409; ¿Palacio Real, Madrid, pieza verde que hace esquina al norte, 1814-1818, s. n.?).",0,Lienzo,Óleo,País con ruinas y un río con barcas y músicos,https://www.museodelprado.es/coleccion/obra-de-arte/pais-con-ruinas-y-un-rio-con-barcas-y-musicos/47259c04-b6b5-4640-9780-c2f9b7d837da
36,56,"Grimaldi, Giovanni Francesco (Copia: Domenichino)",0,0,0,Siglo XVII,0,0,P000545,"Colección Real (Palacio Real Nuevo, Madrid, primera sala de la Furriera, 1747, nº 133; Palacio Real Nuevo, Madrid, pieza de paso al dormitorio de la señora infanta, 1794, nº 133; Palacio Real, Madrid, pieza verde que hace esquina al norte, 1814-1818, nº 133).",0,Lienzo,Óleo,"Paisaje con río, barcas y músicos",https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-rio-barcas-y-musicos/b66647c8-f5ef-40e5-99aa-f1db073d3261
119,99,"Atribuido a March, Esteban",0,0,0,Siglo XVII,0,0,P000881,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, 1746, nº 805; La Granja, dormitorio de sus altezas, 1766, nº 805; Palacio de Aranjuez, Madrid, pieza de tocador, 1794, nº 805; Aranjuez, tocador de la reina, 1818, nº 805)",0,Lienzo,Óleo,San Jerónimo,https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo/a7e7e8ca-4895-4055-9499-328172d63d70
98,"77,5",Anónimo,0,0,0,Siglo XVII,0,0,P005127,"Colección Real (Palacio de la Granja de San Ildefonso, Segovia, 1794, nº 1041; La Granja, 1814, nº 1041).",0,Lienzo,Óleo,La Virgen y el Niño,https://www.museodelprado.es/coleccion/obra-de-arte/la-virgen-y-el-nio/3fe015ad-a181-4267-bd13-771ea92d2394
88,110,"March, Esteban",0,0,0,Siglo XVII,0,0,P000884,Colección Real,0,Lienzo,Óleo,Un campamento,https://www.museodelprado.es/coleccion/obra-de-arte/un-campamento/23113b6b-2c8a-4fbb-95d8-b7b1e39ba0c6
73,62,"Atribuido a March, Esteban",0,0,0,Siglo XVII,0,0,P000878,"Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, 1746, nº 437; La Granja, pieza de escribir detrás del dormitorio, 1766, nº 437; La Granja, 1794, nº 437; Palacio Real, Madrid, cuarto del mayordomo mayor, 1814-1818, nº 437).",0,Lienzo,Óleo,Viejo bebedor,https://www.museodelprado.es/coleccion/obra-de-arte/viejo-bebedor/87617d79-727b-4e5c-8faa-02c02bab1d14
53,77,"Coosemans, Alexander",0,0,0,Siglo XVII,0,0,P001462,"Colección Real (Palacio Real Nuevo, Madrid, cuarto del infante don Antonio-antecámara, 1794, nº 44; ¿Palacio Real, Madrid, habitación del infante don Carlos-cuarta pieza, 1814-1818, s. n.?).",0,Tabla,Óleo,Bodegón,https://www.museodelprado.es/coleccion/obra-de-arte/bodegon/43c7c53a-db40-47f0-90c0-111dcf75116e
65,34,"Martínez del Mazo, Juan Bautista (Obra copiada de: Rubens, Pedro Pablo)",0,0,0,Siglo XVII,0,0,P001707,"Colección Real (Palacio Real Nuevo, Madrid, pinturas con cristal, 1794, s. n.)",0,Lienzo,Óleo,Vulcano forjando los rayos de Júpiter,https://www.museodelprado.es/coleccion/obra-de-arte/vulcano-forjando-los-rayos-de-jupiter/a1b318d9-7791-4742-9910-dd9a9c7d1716
108,49,"Martínez del Mazo, Juan Bautista (Obra copiada de: Rubens, Pedro Pablo)",0,0,0,Siglo XVII,0,0,P001708,"Colección Real (Palacio del Buen Retiro, Madrid, pinturas recogidas de las Casas Arzobispales, 1747, nº 1021; Palacio Real Nuevo, Madrid, pieza de paso al dormitorio de la serenísima infanta, 1794, s.n.; Palacio Real, Madrid, dormitorio de príncipes-pieza segunda de amarillo, 1814-1818, s.n.)",0,Lienzo,Óleo,Mercurio,https://www.museodelprado.es/coleccion/obra-de-arte/mercurio/529ff464-8c9f-49c3-9df0-101d5f5adfe4
149,225,"Momper II, Joost de",0,0,0,Siglo XVII,0,0,P001583,Colección Real,0,Lienzo,Óleo,Paisaje con ciervos y ruinas,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-ciervos-y-ruinas/5a86bdf4-c537-4698-8a1f-485738f50f32
35,23,"Rubens, Pedro Pablo",0,0,0,Siglo XVII,0,0,P001641,"Colección Real (colección príncipe de Asturias, Casita del Príncipe, El Escorial, h. 1791-1800, nº 387; Palacio Real, Madrid, cuarto de gentileshombres, 1814-1818, nº 387; Palacio Real, Guardamuebles, 1827, nº 827)",0,Tabla,Óleo,La Sagrada Familia,https://www.museodelprado.es/coleccion/obra-de-arte/la-sagrada-familia/8be51e3d-9e1d-4ce0-b578-34622eb3419f
66,98,"Herp, Willem van II",0,0,0,Siglo XVII,0,0,P001724,"Colección Real (Palacio Real Nuevo, Madrid, bóvedas, 1794, s.n.; Palacio Real, Madrid, piezas de entresuelo encima del callejón de tribunas, 1814-1818, s.n.)",Serie Vida de Jesús,Lámina de cobre,Óleo,Jesucristo entregando las llaves a san Pedro,https://www.museodelprado.es/coleccion/obra-de-arte/jesucristo-entregando-las-llaves-a-san-pedro/55e51d90-1a49-478b-bd88-a5bd525fdd06
177,193,"Wildens, Jan",0,0,0,Siglo XVII,0,0,P001897,"Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 67).",0,Lienzo,Óleo,Montero a caballo en un bosque,https://www.museodelprado.es/coleccion/obra-de-arte/montero-a-caballo-en-un-bosque/de1e8743-ef89-4199-9863-217a2b2595b5
119,49,"Martínez del Mazo, Juan Bautista (Obra copiada de: Rubens, Pedro Pablo)",0,0,0,Siglo XVII,0,0,P001725,"Colección Real (¿Palacio Real Nuevo, Madrid, antecámara de las señoras infantas-pieza encarnada a la derecha, 1794, nº 794?; ¿Palacio Real, Madrid, habitación del infante don Carlos-cuarta pieza, 1814-1818, s.n.?)",0,Lienzo,Óleo,Diana cazadora,https://www.museodelprado.es/coleccion/obra-de-arte/diana-cazadora/e63172fd-136b-4c2f-9eb6-057bbbd80d8e
77,61,"Anónimo (Seguidor de: Flinck, Govaert)",0,0,0,Siglo XVII,0,0,P001975,"Colección Real (Palacio de Aranjuez, Madrid, pieza de trucos, 1818, nº 393 y 256)",0,Lienzo,Óleo,El conde Mauricio de Orange,https://www.museodelprado.es/coleccion/obra-de-arte/el-conde-mauricio-de-orange/e89102a7-9c7d-449f-92ce-bdfe70e62cc4
187,126,Anónimo,0,0,0,Siglo XVII,0,0,P002013,Colección Real,0,Lienzo,Óleo,Marina,https://www.museodelprado.es/coleccion/obra-de-arte/marina/ce2c0793-599a-4b02-b6e4-9bb7c49bd41f
"36,5","47,5",Anónimo,0,0,0,Siglo XVII,0,0,P001985,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, sexta pieza que sirve de gabinete, 1745, [¿nº 152?]; Quinta del duque del Arco, pieza décima, 1794, nº 318).",0,Lienzo,Óleo,Banquete de soldados y mujeres,https://www.museodelprado.es/coleccion/obra-de-arte/banquete-de-soldados-y-mujeres/183fa3d3-b3ce-4a0f-8411-e1885a7d3303
85,120,Anónimo,0,0,0,Siglo XVII,0,0,P002016,"Colección Real (colección Felipe V, Quinta del duque del Arco, El Pardo-Madrid, undécima pieza de verano, 1745, [¿nº 380?]; Quinta del duque del Arco, pieza séptima, 1794, ¿nº 159?).",0,Lienzo,Óleo,Paisaje con río y posada,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-rio-y-posada/6b739bde-b7dd-4e4c-82e3-b1e37f58ffd7
54,33,Anónimo,0,0,0,Siglo XVII,0,0,P002023,Colección Real,0,Tabla,Óleo,Paisaje con figuras,https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-figuras/2d69f56a-b4e3-442b-975b-4d1581b7de71
34,47,"Taller de Brueghel el Viejo, Jan",0,0,0,Siglo XVII,0,0,P001413,"Colección Real (colección Felipe V, Palacio de La Granja de San Ildefonso, Segovia, 1727; La Granja, sala donde comían sus majestades, 1746, nº 169; Palacio Real de Aranjuez, pieza de música, 1794, nº 169; Aranjuez, undécima pieza del cuarto del príncipe, 1818, nº 169)",0,Lámina de cobre,Óleo,Orfeo y los animales,https://www.museodelprado.es/coleccion/obra-de-arte/orfeo-y-los-animales/9ab1bbd6-af6d-4fb4-a97b-14fa83ca3427
