"numero_catalogo","titulo","url","nombre_autor","procedencia","fecha","alto","ancho","exito","razon","area","tam_cat","orientacion","soporte","soporte_grp","sop_montaje","tecnica","tec_oleo","tec_acuosas","tec_mixta","tec_fresco","tec_otras","tipo_autor","serie","fecha_est","fecha_cat","tema"
"P001716","Eolo","https://www.museodelprado.es/coleccion/obra-de-arte/eolo/e447dadb-b93f-4ce5-84e9-e6ae1d95c6cd","Seguidor de Rubens, Pedro Pablo","Colección Real (Palacio de la Zarzuela, El Pardo-Madrid, sala primera, 1701, s.n.; La Zarzuela, pieza séptima, 1747, nº 81; Palacio del Buen Retiro, Madrid, pieza antelibrería, 1772, nº 966; Palacio Real Nuevo, Madrid, pieza de librería de Apolo, 1794, nº 966; ¿Palacio Real, Madrid, pieza azul, 1814-1818, s.n.?).","Principio del siglo XVII",140,126,0,1.11111111111111,17640,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1610,"11-98","otros"
"P005020","Paisaje con cazadores","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-cazadores/a34e139d-0bb8-4bf3-aca6-a9288fbf35aa","Anónimo","Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 735)","Principio del siglo XVII",155,248,1,1.6,38440,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1610,"11-98","paisaje_lugares"
"P003241","Paisaje con cazadores","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-cazadores/ca063bc1-df8f-44a0-918d-a9a89e3da624","Anónimo","Colección Real (Palacio de El Pardo, Madrid, galería del mediodía, 1701, nº 143; El Pardo, pieza sexta-galería de sus majestades, 1747, nº 37)","Principio del siglo XVII",128,176,0,1.375,22528,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1610,"11-98","paisaje_lugares"
"P001277","Margarita de Austria, reina de España","https://www.museodelprado.es/coleccion/obra-de-arte/margarita-de-austria-reina-de-espaa/c336cde2-4ae6-49bc-bdeb-492cfa58244c","González, Bartolomé","Colección Real","Principio del siglo XVII",61,49,0,1.24489795918367,2989,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1610,"11-98","retrato_corte"
"P005774","Felipe III","https://www.museodelprado.es/coleccion/obra-de-arte/felipe-iii/ec9ab6ca-3a57-4ad4-abff-0ad63fef357c","Atribuido a Villandrando, Rodrigo de","Museo de la Trinidad","Principio del siglo XVII",201.5,113.5,0,1.77533039647577,22870.25,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1610,"11-98","retrato_corte"
"P001265","Leonor de Austria","https://www.museodelprado.es/coleccion/obra-de-arte/leonor-de-austria/318b01e3-2610-4f3a-95ed-eb988d090c7e","Anónimo","Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 897).","Principio del siglo XVII",108,88,0,1.22727272727273,9504,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1610,"11-98","retrato_corte"
"P003228","Santa Leocadia con Recesvinto y san Ildefonso","https://www.museodelprado.es/coleccion/obra-de-arte/santa-leocadia-con-recesvinto-y-san-ildefonso/e5dbc007-28ba-45e1-91fe-59497d5e4c9b","Lanchares, Antonio de","Museo de la Trinidad","Principio del siglo XVII",155,102,0,1.51960784313725,15810,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1610,"11-98","religioso"
"P007491","San Jorge","https://www.museodelprado.es/coleccion/obra-de-arte/san-jorge/8cfc27f2-9f9e-4063-a365-01cabe37c981","Anónimo (Obra copiada de: Sánchez Coello, Alonso)","Madrid, Monasterio de San José de Jesús María, vulgo del Caballero de Gracia, de monjas franciscanas descalzas concepcionistas recoletas; Museo de la Trinidad.","Principio del siglo XVII",208,117,0,1.77777777777778,24336,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1610,"11-98","religioso"
"P000541","Sagrada Familia con el dragón infernal","https://www.museodelprado.es/coleccion/obra-de-arte/sagrada-familia-con-el-dragon-infernal/3167a2f2-df9a-40c8-99bd-79390d7bcfa1","Taller de Carracci","Colección Real","1601 - 1625",45,33,0,1.36363636363636,1485,"pequeno","vertical","Lámina de cobre","Metal",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","religioso"
"P003791","Jardín con personajes y arquitecturas","https://www.museodelprado.es/coleccion/obra-de-arte/jardin-con-personajes-y-arquitecturas/e8339533-125a-4a47-82b6-7a3b27fe7c7f","Anónimo","Colección Real (Palacio de El Pardo, Madrid, galería del mediodía, 1701, nº 151; El Pardo, pieza sexta-galería de sus majestades, 1747, nº 42; Castillo de Viñuelas, Madrid, 1794, nº 520).","Principio del siglo XVII",126,175,0,1.38888888888889,22050,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1610,"11-98","paisaje_lugares"
"P003794","Sansón y los filisteos","https://www.museodelprado.es/coleccion/obra-de-arte/sanson-y-los-filisteos/276e6e1f-b8f6-47cc-b989-24b5feff2914","Procaccini, Giulio Cesare","Colección de Cosimo II de Médicis, hasta 1621; adquirida por Lorenzo de Médicis; regalada por este al conde de Monterrey, junio de 1621; Colección Real (Palacio del Buen Retiro, Madrid, 1794, nº 343).","Antes de 1621",263,263,0,1,69169,"grande","cuadrado","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1360,"+100","religioso"
"P001308","San Juan Bautista","https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-bautista/e7453c42-4ee7-4c7d-9397-19731265145e","Atribuido a Loarte, Alejandro de","Museo de la Trinidad, 1875","Primer cuarto del siglo XVII",49,28,0,1.75,1372,"pequeno","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","religioso"
"P001309","Magdalena penitente","https://www.museodelprado.es/coleccion/obra-de-arte/magdalena-penitente/c7f6c877-29ca-4087-9fc0-c16064127745","Atribuido a Loarte, Alejandro de","Museo de la Trinidad, 1875.","Primer cuarto del siglo XVII",49,28,0,1.75,1372,"pequeno","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","religioso"
"P001423","Florero","https://www.museodelprado.es/coleccion/obra-de-arte/florero/19c3620c-5f52-46fd-9ff6-8ac747063d2f","Brueghel el Viejo, Jan","Colección I marqués de la Ensenada, Madrid; Colección Real (adquisición de la reina Isabel de Farnesio, hacia 1759; Palacio de Buenavista (Madrid), 1766, nº 175; Palacio Real, Madrid, gabinete colgado de verde, 1772, nº 175; Palacio Real, Madrid, retrete, 1794, [s. n.])","Primer cuarto del siglo XVII",49,39,0,1.25641025641026,1911,"pequeno","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","bodegon_floral"
"P001425","Flores sobre un plato","https://www.museodelprado.es/coleccion/obra-de-arte/flores-sobre-un-plato/759e17f9-cefc-4436-b500-94b008cd1a85","Brueghel el Viejo, Jan","Colección Real","Primer cuarto del siglo XVII",43,33,0,1.3030303030303,1419,"pequeno","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","bodegon_floral"
"P001450","Florero","https://www.museodelprado.es/coleccion/obra-de-arte/florero/eb0e34ad-038c-4d83-9ac3-230d46d9391c","Brueghel el Viejo, Jan","Colección Real (Palacio Real Nuevo, Madrid, antecámara de las señoras infantas-pieza encarnada a la derecha, 1794, nº 920; Palacio Real, Madrid, pieza amarilla, 1814-1818, nº 920; Secretaría de Estado, 1834, nº 920)","Primer cuarto del siglo XVII",141,69,0,2.04347826086957,9729,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","bodegon_floral"
"P001431","Paisaje","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje/436fdd72-80c0-4a3b-9047-97a76316dc85","Brueghel el Viejo, Jan","Colección Real (Casita del Príncipe, El Escorial-Madrid, 1779, nº 60; Casita del Príncipe, El Escorial-Madrid, h. 1787, nº 60; Casita del Príncipe, El Escorial-Madrid, 1801, nº 60; Palacio de Aranjuez, Madrid, Consejo de Estado, 1818, nº 60)","Primer cuarto del siglo XVII",40,62,1,1.55,2480,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","paisaje_lugares"
"P001449","Florero","https://www.museodelprado.es/coleccion/obra-de-arte/florero/52d7209e-588d-4277-b8b7-956279c303f1","Brueghel el Viejo, Jan","Colección Real (Palacio Real Nuevo, Madrid, antecámara de las señoras infantas-pieza encarnada a la derecha, 1794, nº 920; Palacio Real, Madrid, pieza amarilla, 1814-1818, nº 920; Secretaría de Estado, 1834, nº 920)","Primer cuarto del siglo XVII",181,70,0,2.58571428571429,12670,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","bodegon_floral"
"P001606","Bodegón","https://www.museodelprado.es/coleccion/obra-de-arte/bodegon/771a70d2-a862-423f-ba40-427823810153","Beert, Osias","Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, callejón del retrete, 1746, nº 178; La Granja, Casa de Alhajas-otra pieza-pinturas con marco, 1766, nº 178; Palacio de Aranjuez, Madrid, gabinete contiguo a los retrates, 1794, nº 178; Palacio Real, Madrid, dormitorio de príncipes-pieza cuarta, 1814-1818, nº 178).","Primer cuarto del siglo XVII",43,54,0,1.25581395348837,2322,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","bodegon_floral"
"P003078","San Pedro de Alcántara","https://www.museodelprado.es/coleccion/obra-de-arte/san-pedro-de-alcantara/f28c8078-450b-4019-b5c7-e92a5a596c1d","Tristán, Luis","Museo de la Trinidad","Primer cuarto del siglo XVII",169,111,0,1.52252252252252,18759,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","religioso"
"P003684","Combate naval","https://www.museodelprado.es/coleccion/obra-de-arte/combate-naval/6749ca06-3a16-4bb0-a28c-9d03ac146513","Atribuido a Anthonisz., Aert","Manuel Álvarez de Toledo y Lesparre, XII duque de Pastrana, 1886; donación de María Dionisia Vives y Zires, duquesa de Pastrana, 1889","Primer cuarto del siglo XVII",33,49.4,0,1.4969696969697,1630.2,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","historia_alegoria"
"P003240","Paisaje con pescadores","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-pescadores/b0699093-1ac4-48d2-9f41-5ebc0ce7abec","Anónimo","Colección Real (Palacio de El Pardo, Madrid, galería baja de su majestad, 1701, nº 254; El Pardo, pieza vigésimoprimera, 1747, nº 167).","1601 - 1625",128,176,0,1.375,22528,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1613,"11-98","paisaje_lugares"
"P001280","Juana la Loca","https://www.museodelprado.es/coleccion/obra-de-arte/juana-la-loca/1a3e8f13-a819-4ed1-8dc0-73fd4657cdc2","Seguidor de Pantoja de la Cruz, Juan","Adquisición a Valentín Carderera, 1848","Primer cuarto del siglo XVII",110,100,0,1.1,11000,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","retrato_corte"
"P000032","Retrato de Jacopo Bassano","https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-jacopo-bassano/d27ff249-722a-4da2-9b63-85ea9d0f7c32","Bassano, Leandro","Colección Real (Palacio Real Nuevo, Madrid, pinturas modernas, 1747, nº 213).","Primer cuarto del siglo XVII",64,50,0,1.28,3200,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1613,"11-98","retrato_corte"
"P000509","Perspectiva (Soldados jugando en un vestíbulo)","https://www.museodelprado.es/coleccion/obra-de-arte/perspectiva-soldados-jugando-en-un-vestibulo/9a8ff2bd-21aa-416a-8d3a-d93ea5adf2c1","Viviani, Ottavio","Colección Carlo Maratti, Roma, 1712; Colección Real (adquisición de Felipe V, 1723, nº 49 ó 163; 1727; col. Felipe V, Palacio de La Granja de San Ildefonso, Segovia, salón donde comían sus majestades, 1746, nº 373; La Granja, 1794, nº 373; La Granja, 1814-1818, nº 373).","Primer tercio del siglo XVII",47,35,0,1.34285714285714,1645,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","historia_alegoria"
"P000567","David con la cabeza de Goliat","https://www.museodelprado.es/coleccion/obra-de-arte/david-con-la-cabeza-de-goliat/d35c70ea-d970-42d6-891e-8dcc0ebea36a","Varallo, Tanzio da","Colección Real (Real Alcázar, Madrid, bóvedas que caen a la Priora-pasillos al pie de la escalera de la Galería del Cierzo y la misma escalera, 1686, s.n.; Real Alcázar, Madrid, pasillos al pie de la escalera de la Galería del Cierzo, 1700, nº 440; Palacio Real Nuevo, Madrid, pinturas modernas-primera alcoba, 1747, nº 411; Palacio del Buen Retiro, Madrid, 1794, nº 1323).","Primer tercio del siglo XVII",74.5,58,0,1.28448275862069,4321,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P002526","El conde de Arundel y su nieto Thomas","https://www.museodelprado.es/coleccion/obra-de-arte/el-conde-de-arundel-y-su-nieto-thomas/6738ecab-778a-4b99-8980-e11ceec3b034","Copia de Taller Dyck, Anton van","Legado Alonso Álvarez de Toledo y Caro, conde de Niebla, 1926.","Primer tercio del siglo XVII",189,165,0,1.14545454545455,31185,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","retrato_corte"
"P002564","Retrato de un joven","https://www.museodelprado.es/coleccion/obra-de-arte/retrato-de-un-joven/b17ada13-4a52-4d69-b86e-d04316dddae0","Roos, Jan I","Legado de Mª. de los Ángeles Medina y Garvey, duquesa de Tarifa, 1934","Primer tercio del siglo XVII",172,111,1,1.54954954954955,19092,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","retrato_corte"
"P002914","Martirio de san Esteban","https://www.museodelprado.es/coleccion/obra-de-arte/martirio-de-san-esteban/91efe877-a903-47be-9599-a5e8fc3e3f4c","Anónimo","Madrid, Convento de Nuestra Señora del Rosario, de dominicos; Museo de la Trinidad, 1875.","Primer tercio del siglo XVII",127,90,0,1.41111111111111,11430,"mediano","vertical","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"anonimo",0,1617,"11-98","religioso"
"P003346","San Pedro Celestino, papa","https://www.museodelprado.es/coleccion/obra-de-arte/san-pedro-celestino-papa/01bc3c3c-2265-4ccd-93f4-601d1501745d","Román, Bartolomé","Probablemente, Madrid, Monasterio de San Martín, de monjes benedictinos; Museo de la Trinidad.","Primer tercio del siglo XVII",208,110,0,1.89090909090909,22880,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",1,1617,"11-98","religioso"
"P003230","San Vicente Mártir","https://www.museodelprado.es/coleccion/obra-de-arte/san-vicente-martir/8b4de81f-5e35-4d57-b818-ac1be23bb518","Fos, Urbano","Colección Real (adquirido por Carlos IV en Valencia, 1802; pasó al Palacio de Aranjuez, Madrid; Aranjuez, Palacio Real, Oratorio pequeño del Rey, 1818, s/n).","Primer tercio del siglo XVII",113,90,0,1.25555555555556,10170,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P003525","San Juan Bautista en el desierto","https://www.museodelprado.es/coleccion/obra-de-arte/san-juan-bautista-en-el-desierto/0c8286fe-3e93-4e79-a52f-6c67d2113098","Tristán, Luis","Probablemente, Toledo, Convento de Trinitarios Calzados; Museo de la Trinidad","Primer tercio del siglo XVII",104,83,0,1.25301204819277,8632,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P000098","La Oración en el Huerto","https://www.museodelprado.es/coleccion/obra-de-arte/la-oracion-en-el-huerto/cd2bd758-f353-48eb-8da9-a3a17a0554d5","Discípulo de Vasari, Giorgio","Colección Real (¿Palacio de Aranjuez, Madrid, séptima pieza del cuarto del príncipe, 1818, nº 157?).","Primer tercio del siglo XVII",119,153.5,0,1.28991596638655,18266.5,"grande","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P004040","San Andrés","https://www.museodelprado.es/coleccion/obra-de-arte/san-andres/85b16bd5-4699-4762-9aae-f02a92935d31","Cajés, Eugenio","Museo de la Trinidad","Primer tercio del siglo XVII",70,58,0,1.20689655172414,4060,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P001066","Cantor","https://www.museodelprado.es/coleccion/obra-de-arte/cantor/d41811e8-06b0-49a2-a3f9-ff08e7231016","Anónimo","Colección Real (colección Isabel de Farnesio, Palacio de La Granja de San Ildefonso, Segovia, pieza donde está la cama de repuesto, 1746, nº 99; La Granja, pieza de trascuarto que sirve a la marquesa González, 1766, nº 99; La Granja, cuarto del príncipe, 1774, nº 99; Palacio de Aranjuez, Madrid, pieza de tocador, 1794, nº 99).","Primer tercio del siglo XVII",70.7,60.3,0,1.17247097844113,4263.21,"pequeno","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1617,"11-98","otros"
"P003598","San Jerónimo","https://www.museodelprado.es/coleccion/obra-de-arte/san-jeronimo/fba758d7-2939-4c12-a629-9cbee4a6cfbc","Taller de Tristán, Luis","Museo de la Trinidad","Primer tercio del siglo XVII",107,82,0,1.30487804878049,8774,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P002011","Paisaje con pastor, ganado y carro","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-pastor-ganado-y-carro/16693196-5e2b-48e5-8739-22c11c1c11b3","Anónimo","Colección Real (Castillo de Viñuelas, Madrid, Primera pieza, 1794, nº 351).","Primer tercio del siglo XVII",124,173.5,0,1.3991935483871,21514,"grande","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1617,"11-98","religioso"
"P005091","Carlos V y la emperatriz Isabel, bajo un dosel","https://www.museodelprado.es/coleccion/obra-de-arte/carlos-v-y-la-emperatriz-isabel-bajo-un-dosel/ad7d6c4e-7097-400b-ac91-e4f038edf8df","Anónimo","Toledo, Convento de San Juan de los Reyes, de padres franciscanos; Museo de la Trinidad","Primer tercio del siglo XVII",344,226,0,1.52212389380531,77744,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1617,"11-98","retrato_corte"
"P005090","Los Reyes Católicos bajo un dosel","https://www.museodelprado.es/coleccion/obra-de-arte/los-reyes-catolicos-bajo-un-dosel/ed5abc01-fddb-478d-aaea-3495b21a19bd","Anónimo","Toledo, Convento de San Juan de los Reyes, de padres franciscanos; Museo de la Trinidad","Primer tercio del siglo XVII",349,225,1,1.55111111111111,78525,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"anonimo",0,1617,"11-98","retrato_corte"
"P001020","La vuelta al aprisco","https://www.museodelprado.es/coleccion/obra-de-arte/la-vuelta-al-aprisco/ed576347-0902-4b47-9ddc-4cc13f36051f","Orrente, Pedro de","Colección Real","Primera mitad del siglo XVII",58,90,1,1.55172413793103,5220,"mediano","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1626,"11-98","otros"
"P005989","San Nicolás de Tolentino","https://www.museodelprado.es/coleccion/obra-de-arte/san-nicolas-de-tolentino/11c4c954-3758-40a7-976f-baec875cd223","Cajés, Eugenio","Museo de la Trinidad","Primer tercio del siglo XVII",198,132,0,1.5,26136,"grande","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P003064","La incredulidad de santo Tomás","https://www.museodelprado.es/coleccion/obra-de-arte/la-incredulidad-de-santo-tomas/09254a0d-1fbf-458c-94ab-d06d0a33c583","Cajés, Eugenio","Legado Rosa Rodríguez Vaamonde de Fuente Alcázar, 1898","Primer tercio del siglo XVII",132,101,0,1.30693069306931,13332,"mediano","vertical","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1617,"11-98","religioso"
"P000667","Paisaje frondoso","https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-frondoso/447d14b0-9213-49ad-9d5a-953304c4a847","Collantes, Francisco","Colección Real","Primera mitad del siglo XVII",65,80,0,1.23076923076923,5200,"mediano","horizontal","Lienzo","Lienzo",0,"Óleo",1,0,0,0,0,"hombre",0,1626,"11-98","paisaje_lugares"
"P001504","Ostras y limones","https://www.museodelprado.es/coleccion/obra-de-arte/ostras-y-limones/416170e4-3215-4513-a371-0fef6e7cfc8c","Es, Jacob Foppens van","Colección Real (¿Palacio Real, Madrid, dormitorio de príncipes-pieza novena, 1814-1818, s. n.?).","Primera mitad del siglo XVII",27,32,0,1.18518518518519,864,"pequeno","horizontal","Tabla","Tabla/Panel",0,"Óleo",1,0,0,0,0,"hombre",0,1626,"11-98","otros"
